disgust		2016-08-11 06:59:07 +0200	763600611053080576		@apurvaoka	en	Apurva Oka|अपूर�?व ओक	#WEH is hell they say. #EEH is Way to Hell then. Not much difference. #Mumbai #traffic #population #roads #potholes #disgust	-1;-1	n/a
disgust	#disguise	2016-05-11 03:51:43 +0200	730213768542621697		@DocMac	en	✨Josie	Planning my trip without any #DMB clothing is harder than I thought. #coolsville #disguise
disgust	#disgust	2017-03-23 07:18:22 +0100	844795437827555328		@cupcaking3	en	Ash Garnier	@Kris_Sacrebleu "Trump has been spending tax dollars on leisure travel at more than ten times the rate of his predecessor" #disgust 😠	-1;-1	n/a	[]
disgust		2016-10-17 17:47:49 +0200	788043849289568261		@demomaven	en	KKR	I'm sorry...I just can't watch it at all. No #emoji to show the appropriate level of #disgust. https://t.co/jocxJFk3zT	-1;-1	n/a	[]
disgust	#disgust	2017-03-27 10:02:28 +0200	846271184765403136		@GinoA797	en	Patti Albericci ☮	@freedomcaucus can't wait for all of you to lose your seats. Thanks for making our country stuck with with Obamacare!Our own party! #disgust	-1;-1	n/a	[]
disgust		2016-12-06 07:33:15 +0100	806023682107838465		@EmyFlook	en	♥£m¥ Ch£n!£r-Fl••K�?��?	@brianstelter YOU ARE THE MOST IDIOTIC UNINFORMED UNEDUCATED LOSER ON TV PAID SHILL TO SPREAD BS PROPAGANDA STFU #PIZZAGATE IS REAL #DISGUST	-1;-1	n/a	[]
disgust	#sad	2017-02-09 19:20:08 +0100	829756787167526913		@Nadia_sheik	en	NaDiA	This is literally the "State of our Nation" one big mess. #Sad #Disgusted #SONA2017	-1;-1	n/a	[]
disgust		2017-04-03 20:21:09 +0200	848963597753622529		@ggcros	en	Geraldine Cros	My colleagues had a little fun while I was away. Also that's how they see me #Anger [NEWLINE]I think I'm more #Disgust thou… https://t.co/QL94TfMWpY	-1;-1	n/a	[]
disgust		2016-12-06 23:57:06 +0100	806271275979055104		@n_r_quay	en	Oi Yu	@CyborgSorcerer @SenatorMRoberts funny you call people who won't gamble our future lunatics and hacks & people who deny normal #disgust	-1;-1	n/a	[]
disgust	#disgust	2017-03-14 01:38:17 +0100	841448360762564608		@jnesky88	en	Jeanie	I don't have any love for #45 but this is just totally uncalled for! #Disgust https://t.co/iX3Q2Dvk8H	-1;-1	n/a	[]
disgust	#disguise	2016-04-01 02:08:24 +0200	715692252371296257		@VictorFaganII	en	Victor R. Fagan II	Need some fun and a #disguise and I will set you free.
disgust		2016-08-21 03:52:33 +0200	767177538275803136		@KMertikas	en	Katerina Mertikas	Summer so far great except the bad experience we had @AcadeCap Would not recommend your kids attend camp there! #disgust #mean #notcaring	-1;-1	n/a
disgust		2016-12-07 12:23:56 +0100	806459221315297280		@Cobbleswash	en	Sammy Turner	@Debenhams parking alone cost £7 to get the flowers you sent late #disgust me. DO NOT BUY FROM DEBENHAMS I am outsourcing this to #insta #fb	-1;-1	n/a	[]
disgust	#disgust	2017-01-11 00:39:48 +0100	818965596268175360		@Joanieg88	en	Joan Green	I seriously have no words. #disgust https://t.co/aedVaBf094	-1;-1	n/a	[]
disgust	#disgust	2016-05-17 12:55:57 +0200	732525055339454465		@pxparv	en	fuck bangkok traffic	fuck bangkok traffic thailand undeveloped and will never develop i knew it i accept the truth but hate to deal with it #disgust
disgust	#disgust	2017-03-02 16:19:54 +0100	837321573216448512		@Musteebooks	en	Bibliotaph	White House won't penalize Kellyanne #Conway for plugging Ivanka Trump's brand https://t.co/HNu3IZAXM3 Did anyone think they would? #disgust	-1;-1	n/a	[]
disgust	#disgust	2017-01-04 05:42:18 +0100	816505009252814848		@Lara5124	en	Lara	@bellebottoms1 @therealroseanne NO ONE touches a child like this. Want him to do this to your daughter? #Disgust #pedophile	-1;-1	n/a	[]
disgust	#disgust	2017-04-04 03:24:23 +0200	849070110014926853		@juliekellyroge1	en	Julie Rogers	@FoxNews u #disgust me 1st #RogerAiles now #BillOReilly why don't u try doing the #News #Stop I don't watch ur channel #neverhaveneverwill👌	-1;-1	n/a	[]
disgust		2016-07-06 03:32:57 +0200	750502765248393217		@GallegosElyse	en	elyse gallegos	@ckgregory @MayorGinther wow! That's uncalled for- can't believe it was allowed into the parade #disgusting #sad	-1;-1	n/a
disgust		2016-04-02 13:46:36 +0200	716230349529956353		@mackey69er	en	Mackey69er	Crazy how well it fits including a little mohawk #devil #in #disguise https://t.co/3QJWLB0A7o	-1;-1	n/a	[http://pbs.twimg.com/media/CfCPsGFWwAAPp_O.jpg]
disgust	#disgust	2016-09-26 03:58:26 +0200	780224984543289344		@campione_ja	en	capt. jack	These girls have no shame #disgust	-1;-1	Cape Coral, FL; United States
disgust		2016-04-06 23:03:26 +0200	717820032059891713		@Evil_IsntBorn	en	Rach	@NikkieTutorials @THR Hate crimes? HATE CRIMES?! Are you fucking kidding me?!..I--what is this world we live in? I can't comprehend #disgust	-1;-1	n/a	[]
disgust		2016-04-23 20:20:18 +0200	723939570681810944		@NatalieCWarren	en	Natalie	Maeve and mum day so we played around for craft time! #disgust #insideout #dressupisfun… https://t.co/2Aeg626w1G	-1;-1	n/a	[]
disgust		2016-08-29 14:30:32 +0200	770237195391238144		@watchfizz	en	Fizz	Best Gift in Disguise!😢[NEWLINE]More fun on https://t.co/ily9M2f0gw[NEWLINE]#macbook #air #gift #disguise #fool #me #notebook #cry https://t.co/X081ltGvU6	-1;-1	n/a	[http://pbs.twimg.com/media/CrBupUSWgAAtEt8.jpg]
disgust		2016-12-13 11:30:37 +0100	808620131119022080		@NTrakker2016	en	WarNewsTrakker2	#Genocide[NEWLINE]What is happening in #Aleppo is a testament of inhumanity. Where are the so called "saviors" of the world now? #Disgust #Shame	-1;-1	n/a	[]
disgust	#disgust	2016-06-08 06:47:46 +0200	740404933246259200		@sbarcinasx	en	➰rie	Omg that was a sick ass move, ur guy hitting me up joking or not but ew that ain't right😷 #disgust
disgust		2016-11-02 19:27:29 +0100	793882237460680704		@davelx	en	Dave Lexington	A bit of #disgust can change how confident you #feel https://t.co/L9BzCODZW7	-1;-1	n/a	[]
disgust		2017-05-04 23:31:25 +0200	860245502654267392		@RobinPitman55	en	Robin Pitman	Yes I'm saying it. I detest Trump, Ryan and the whole administration. They are evil and have no soul.  #disgusting #evil #sad	-1;-1	n/a	[]
disgust		2016-09-24 20:25:14 +0200	779748544479629312		@ResetAmerica16	en	Reset America 2016	We will not be forced to vote in an #unpopularitycontest. The #election2016 is a mess.[NEWLINE]#fear #hate #terror #disgust… https://t.co/Ks4HLvsLEK	-1;-1	n/a	[]
disgust	#disgust	2017-02-23 07:08:19 +0100	834646050157703168		@thedesitrump	en	Vikram Murthy	@UberINSupport booked a cab, shows 2x surcharge, say yes, 2 mins later someone else calls up,so i cancel the latter and both cancel #disgust	-1;-1	n/a	[]
disgust		2017-02-11 23:58:18 +0100	830551564922269697		@n59_puppche	en	PüppcheN59	👆�?�Aber genau So ein #Ekel! = kennen wir,brauchen wir, wollen wir -----NICHT------ 🤔alles die gleiche 💩�?�GO und TSCHÜ… https://t.co/36d3KibUoS	-1;-1	Germany; Germany	[]
disgust	#disgust	2016-06-13 06:42:19 +0200	742215498511720448		@BrihdetDidit	en	Brihdet Greenwood	Ever notice when you get 2 the place that you're completely REPULSED by the opposite SEX, THAT's when EVERYBODY wants to DATE you? #disgust
disgust	#sad	2017-02-12 04:33:30 +0100	830620821869703169		@BobbyBrooks77	en	Bobby Brooks	@SenatorGrantham @POTUS is a national / international embarrassment... not a laughing matter! #Disgusting #Sad	-1;-1	n/a	[]
disgust		2016-09-19 21:46:47 +0200	777957127843348480		@Hendehibby	en	Neil Henderson	@BBCScotlandNews @hazelbagend What is actually getting thought about "Jock shock" really is Murdoch press like. #disgust	-1;-1	Ferniegair, Scotland; United Kingdom
disgust		2017-05-08 04:11:06 +0200	861403053127159808		@pam_rubitsky	en	Pam Rubitsky	@ABC Just have to pay 5 times more. #disgusted #cheeto #liar #sad #2018	-1;-1	n/a	[]
disgust	#disgust	2017-04-10 01:11:45 +0200	851211057179787266		@goooulet	en	Jason	@Mariners That was an embarrassing and inexcusable loss. The manager needs to rethink his job. #disgust #mariners 1-6 so far!!!!! Really!	-1;-1	n/a	[]
happy		2016-07-29 05:03:23 +0200	758860444517867521		@hshouston	en	Hunter Jay Hart	Since I'm told I don't smile enough. #smile #gayboysmiling #happy https://t.co/O2mCAJMyHF	-1;-1	n/a	[]
happy		2017-04-11 18:28:59 +0200	851834475365507072		@mtgsbychristina	en	Christina Steplock	#Pride & #Joy....very powerful words for us as adults...life changing for children. Always tell your kids how much… https://t.co/cDvdAGjQyP	-1;-1	n/a	[]
happy		2016-08-18 15:05:13 +0200	766259657887350784		@ediedyann	en	Edie Robinson	Smile more, laugh more, don't sweat the small stuff. #babysteps #happiness #betterdays… https://t.co/U4I4x3cNSh	-1;-1	n/a	[]
happy	#peaceful	2017-03-06 05:12:25 +0100	838603145592786945		@TheMargDarshak	en	TheMargDarshak	#Entrepreneurial minds need to solve real hard problems in the world to create a #healthy, #prosperous, #joyous &… https://t.co/CwHVaFqftq	-1;-1	n/a	[]
happy	#luck	2016-09-22 15:01:01 +0200	778942174754967552		@amberandlilo	en	am2ber	Accidentally left my house 20 minutes late this morning, ended up making it to class on time because it was raining & no construction 😇#luck	-1;-1	n/a
happy		2017-01-27 21:11:42 +0100	825073820038004737		@Gagan_India	en	Gagan Singh	Had An Awesome Weekend...Lots Of Love To All These Cuties 😘�?�🤓. [NEWLINE][NEWLINE]#friends #lucky #love #fun… https://t.co/v1Cw91YH82	18.975;72.8258	Mumbai, India; India	[]
happy	#joy	2016-12-16 15:04:52 +0100	809761212758106112		@SlowYourRo	en	Robert Taveras	Picking up my lil sis from university. They grow up so fast. Makes me cry, cause I'm getting old. #university #adventure #joy	-1;-1	n/a	[]
happy		2016-10-05 22:57:51 +0200	783773215566995461		@lilly_west10	en	Lilly West	These masks can't hide our #joy! Mask making before talking PCI goals/strategies! #vbhasjoy @CongerCasey @CreedsES https://t.co/xmFIA79NNv	-1;-1	n/a	[http://pbs.twimg.com/media/CuCFkRBWgAAulJj.jpg]
happy		2016-08-10 23:19:00 +0200	763484818529280001		@AndrewRothMusic	en	Andrew Roth	My #happy song "So Glad" Free Download! https://t.co/fwOtilbbtu #shoegaze #newmusic #newsong	-1;-1	n/a	[]
happy		2016-05-17 09:00:29 +0200	732465799391121408		@HazeFM	en	HAZE.FM	No one is in charge of your happiness except you. #40SecretsForHappyLife https://t.co/X69nYIxJEr  #life #happiness	-1;-1	n/a	[]
happy	#happy lang:en	2016-05-16 14:55:26 +0200	732192734660939776		@SJBollytots	en	Sarah-Jayne B	@Debenhams Alex from click+coll Norwich store was so helpful on Sat. He went the extra mile to help. Top marks for cust service! #happy
happy		2016-11-18 09:52:47 +0100	799535812954193920		@DawnBoothWilson	en	Dawn Booth-Wilson	My little angel gave me this little angel.  It has given me #inspiration #today #lucky #beautifuldaughter https://t.co/gHkoajogxp	-1;-1	n/a	[http://pbs.twimg.com/media/CxiFkEdXgAAD56S.jpg]
happy		2016-12-16 19:00:29 +0100	809820509185527808		@zindigostore	en	Crazy Shoes	No medicine cures what happiness cannot. https://t.co/CjLRwidHF6 https://t.co/SQOwbezmRD #quotes #happiness	-1;-1	n/a	[http://pbs.twimg.com/media/Bm33A7pCcAAc8Or.jpg]
happy	#lucky	2017-03-23 13:08:39 +0100	844883590060093447		@StephBeresforde	en	Stephanie B	Can't wait to be in Padstow at the weekend but can't complain about this view at work @SteinBarnes #Lucky https://t.co/2DS9shSH3j	-1;-1	n/a	[http://pbs.twimg.com/media/C7mhIpxXQAAZP2G.jpg]
happy	#happiness lang:en	2017-01-25 21:17:03 +0100	824350391072468992		@_JesusOnline	en	Jesus Online	#God #Jesus #Bible #Happiness #Love #Pastor #Christian #Faith #peace #GodisGood #VotD[NEWLINE][NEWLINE]FOR WE WALK BY FAITH, NOT BY… https://t.co/oJGvxS0mNy	-1;-1	n/a	[]
happy	#happy lang:en	2016-08-05 07:46:01 +0200	761438087142440960		@Mariieluvs_MUSE	en	Maria Williams	I have a peak in happiness atm seems things are lining up. I love my little family. #MWfam #love #happy	-1;-1	n/a
happy		2017-03-30 13:00:52 +0200	847403247706939393		@JoshHog89741717	en	Josh Hogan	Galatians 5:22, 23--These are some of the ways we feel when we feel the Holy Ghost. #Holy Ghost #love #joy #peace #gentle #good	-1;-1	n/a	[]
happy		2016-12-07 23:43:15 +0100	806630179732946946		@BreannaDemers9	en	Bre✖�?	So blessed and happy to have Caleb officially adopted into the family today, love that little boy💙#happy adoptionday	-1;-1	n/a
happy	#happy lang:en	2016-05-02 21:44:39 +0200	727222291013197826		@VictoriaRoisinH	en	vicki holmes	A nice JD & Coke after an amazing weekend and a lovely meal tonight & it's my birthday tomorrow, feel very lucky right now #happy #birthday
happy		2016-12-24 08:46:37 +0100	812565125542461440		@anna_guch	en	Anna Guch	https://t.co/ltnFo4xQW6[NEWLINE]35 Little Things That Bring Happiness to Life[NEWLINE]#Happiness #Things https://t.co/0fsO8JQGaQ	-1;-1	n/a	[http://pbs.twimg.com/media/C0bPnQaUUAA0gYY.jpg]
happy		2017-04-21 10:21:01 +0200	855335552937115649		@JoshSarzee	en	Josh23i	@jewlslovesyou Why so sad... Pickup yourself and brush up into happiness .. live free ... #happy	-1;-1	n/a	[]
happy		2016-04-02 21:35:11 +0200	716348272080715776		@TheTurquoiseIri	en	Dionne Woods	I just received these roses from a happy client! Aren't they so great?!?! #kind #generous #happy… https://t.co/SgxFx9sQw1	-1;-1	n/a	[]
happy		2016-07-16 04:52:08 +0200	754146571067854848		@caitzahn	en	Caitlyn Zahn	Totally inspired by the movie #joy	-1;-1	n/a
happy		2016-05-02 21:33:29 +0200	727219479751462912		@BBQLifestyles	en	rjramirez	The Happy Face grew a body! Now he's really #happy! https://t.co/epH3Rmvfqv	-1;-1	Sweet Tomatoes; United States	[http://pbs.twimg.com/media/CheaQVvU0AABYi2.jpg]
happy		2017-01-27 08:40:02 +0100	824884658697433088		@BarbaraIreland	en	Barbara Ireland	What pattern are you willing to break to feel more #happiness? #ThursdayThought https://t.co/0NwlfFui5C	-1;-1	n/a	[http://pbs.twimg.com/media/C3KUOSXUMAIIqSV.jpg]
happy		2017-01-08 13:39:19 +0100	818074606619725824		@ThickLuciousBBW	en	ThickNLuciousBBW	Don't let the silly things #steal your #happiness   #Goodmorning #instagramers #tweeters #tumblr… https://t.co/4I1FqU7yp5	-1;-1	n/a	[]
happy	#happiness	2017-03-12 23:30:26 +0100	841053797707329537		@DougDellaPietra	en	Doug Della Pietra	3 Keys to Being Happier and More Engaged at Work (Video Webinar) https://t.co/fKmrqeUV0h by @StellaGrizont #happiness #workplace #worklife	-1;-1	n/a	[]
happy		2016-07-27 17:55:33 +0200	758329990199046146		@HibbertHomesEA	en	Hibbert Homes EA	More kind words from our happy clients #sales #rentals #happy #service https://t.co/FbMd0kgHRb	-1;-1	n/a	[http://pbs.twimg.com/media/CoYhF68WEAMEZvV.jpg]
happy		2016-05-04 03:34:26 +0200	727672702908149762		@IP_Quotes	en	Inner Peace Quotes	"Do not waste today's #joy by thinking of tomorrow." ~Sri Chinmoy #quote	-1;-1	n/a	[]
happy		2017-04-25 08:43:25 +0200	856760541003603968		@mwelshcatering	en	Mike Welsh	Still smashing out the 5* reviews @7StarsKennford . Really proud of what we do there. Thank you team.[NEWLINE]#happy #chef… https://t.co/ftuGQts8On	-1;-1	n/a	[]
happy	#happiness	2017-01-19 20:51:37 +0100	822169662360207360		@marilyngordon	en	Marilyn Gordon	What are some action words that express your life purpose? Healing, transforming, understanding, inspiring or #happiness #enlightenment	-1;-1	n/a	[]
happy		2016-05-26 21:46:16 +0200	735920002847641604		@HelenaBriggs18	en	HBriggs Photography	Add some sunshine to your day! #sunshine #summer #sun #happy #smile #happiness #fashion #style #accessories #handbag https://t.co/rxa36rdMtT	-1;-1	n/a	[]
happy		2017-05-06 16:09:48 +0200	860859145267945472		@Qetusi92	en	Kate	yasssss �?�?�? [NEWLINE]you two 👌👑�?��? @Shezocas @MariaSharapova [NEWLINE]so much LOVE #Happiness 🙌 #MyGirls https://t.co/NM59OJa3Jc	-1;-1	n/a	[]
happy	#joy	2017-01-23 16:30:11 +0100	823553421378809857		@raven45633	en	Stephanie Clark	Just sharing some Monday madness! Enjoy your day! #fun #funday #Monday #peace #love #joy #inspiration #funnysayings… https://t.co/0jqJC2KHhC	-1;-1	n/a	[]
happy		2017-01-01 04:30:38 +0100	815399807581884416		@SandosCaracol	en	Sandos Caracol	Save some room for the #Lucky #Grapes; 11:45 at the Theater[NEWLINE][NEWLINE]Guarda lugar para las #Uvas de la Suerte; 11:45 en el… https://t.co/Xf3UTlUGRN	-1;-1	n/a	[]
