disgust	#disgust	2017-02-07 19:57:00 +0100	829041286388736000		@rendermesam	en	Sam Renderos	GOP: "Fuck the kids of America." [NEWLINE]#BetsyDeVos #EducationSecretary #disgust	-1;-1	n/a	[]
disgust	#disgust	2017-01-03 16:28:09 +0100	816305151598333952		@bkp0521	en	BP	As if I needed another reason to like The Boss! @springsteen gets it! #disgust https://t.co/RHbV4LHXPo	-1;-1	n/a	[]
disgust		2017-02-03 18:36:31 +0100	827571483622965248		@DvPhilipgarcia	en	DVPhilip	How to Pronounce Overcast ?RT??? https://t.co/yNq1VlbdiA #haziness #nebulosity #mucky #disguise #pother #ill-lighted #enfold	-1;-1	n/a	[]
disgust	#shame	2017-02-27 18:18:02 +0100	836264139358097415		@yelli1972	en	DanielleG	@hondo750 @Slate everyday this administration hurts people & his supporters still in denial #shame #disgusting #disgrace	-1;-1	n/a	[]
disgust	#disguise	2017-02-07 11:38:46 +0100	828915904809349120		@D3773	en	Odette Murdoch	Never forget - every #problem is an #opportunity in #disguise.	-1;-1	n/a	[]
disgust		2017-03-29 15:49:32 +0200	847083302867685377		@unchainedstream	en	Unchainedstream	#Disgust~Really?!?!? #WarOfTheRoses ~ Cuba Gooding Jr. sparks outrage and DISGUST https://t.co/vbiJP0nJtT via @pagesix	-1;-1	n/a	[]
disgust		2017-05-08 00:28:49 +0200	861347114508353536		@wonggal	en	lwsanfran	omg...this woman’s behavior cannot be normalized. i hope she gets outed for what she did.[NEWLINE]#disgusting[NEWLINE]#sad https://t.co/O0ZWGsRv4V	-1;-1	n/a	[]
disgust		2017-03-09 18:22:41 +0100	839889186526199809		@LloydNeel	en	N??L	Just Googled #TunbridgeWells and well, I never knew Dunorlan Park was "Dogging Central" #Dogging #Disgust of… https://t.co/ucJq0EkPeY	-1;-1	n/a	[]
disgust	#angel	2017-03-21 22:24:10 +0100	844298613702385664		@SMulhollandStay	en	S. Mulholland	Sooooo #disgusted #lmao #haha #funnyshit #playing with the #hubs #part #69 #angel #beauty #yuck… https://t.co/aqfy8k2J0K	-1;-1	n/a	[]
disgust		2017-02-28 20:35:05 +0100	836661014972215298		@kahn331	en	#NotMyPresident	And Melania shares a bed with that! Can you say #disgust?! So wonder she stays elsewhere. #FatTuesday #SOTU https://t.co/Xkyzq5Bb7A	-1;-1	n/a	[http://pbs.twimg.com/media/C5xqwXbWgAE1WE9.jpg]
disgust		2017-03-11 23:03:19 +0100	840684587877580800		@XxCuppy_CakexX	en	Denise Edwards	#disgust sex flat chested girls pics https://t.co/HFRdreo6mn	-1;-1	n/a	[]
disgust		2017-04-26 08:06:53 +0200	857113735655247873		@DvAlbertodrew	en	DVAlbertoDrew	How to Pronounce Kiddyphilia ?RT??? https://t.co/iU5CIBHFXd #taxi #athletics #rile #disgust #scalpel #enrage #tootsie #poor	-1;-1	n/a	[]
disgust		2017-02-11 09:45:51 +0100	830337037257420801		@thekhayalan15	en	Anna Khayalan	Plus, if you don't work out, tight clothes will only show off your excess layers & body fat while loose clothes can hide them!!! #disguise	-1;-1	n/a	[]
disgust		2017-03-17 18:19:52 +0100	842787584115904513		@FunnyWyatt	en	Elizabeth Thompson	#disgust sex anime mom sex https://t.co/GfVWJFCyEF	-1;-1	n/a	[]
disgust	#omg	2017-04-11 01:56:24 +0200	851584682437337090		@veganagainz	en	my??hurts	#omg the man they dragged off was coming back from helping refugees in Greece #trumpair #boycottunited #disgusting @united	-1;-1	n/a	[]
disgust	#disgust	2017-01-02 22:40:14 +0100	816036403351941123		@booboo5967	en	boo boo	If You Don't Like Me, #FuckOff! [NEWLINE]I Don't  Like You #Either! [NEWLINE]YOU #PROBABLY #DISGUST #ME! [NEWLINE]#LEAVE ME THE #HELL #ALONE!!!!!!!	-1;-1	n/a	[]
disgust	#ekel	2017-01-05 18:45:36 +0100	817064521147752449		@Teddy1000Tod	en	Teddy Tausend†od	@metronaut @seawatchcrew Ich finde, das was Kahl da von sich gibt ist politisch und menschlich skandalös! #ekel	-1;-1	n/a	[]
disgust		2017-03-06 10:26:08 +0100	838682095388098560		@DvAutumnbrandon	en	DVAutumnBrandon	How to Pronounce Pall Mall ?RT??? https://t.co/TCAD4qV2tJ #disgust #generalstore #boardwalk #marketplace #saturate #fast #tra	-1;-1	n/a	[]
disgust	#disgust	2017-02-23 04:23:37 +0100	834604597926830081		@jackiemfontaine	en	JFo	You think that's Un Fn Believable, Canada #FirstNations without drinking water for 10 years! #NOLIVESMATTER #disgust https://t.co/93tSX5zfzX	-1;-1	n/a	[]
disgust	#shame	2017-03-01 15:24:41 +0100	836945290376720387		@JasonHBG	en	JasonHBG	#democrats wore white last night to show solidarity in their hate for #America.  #CNN #MSNBC #CBSNews #nytimes #disgusting #shame	-1;-1	n/a	[]
disgust		2017-03-07 11:08:59 +0100	839055268742823936		@MakaylaDecastro	en	wut	#disgust sex julie davis nude https://t.co/jcmY1CPXGG	-1;-1	n/a	[]
disgust		2017-02-03 04:38:19 +0100	827360543933468672		@Meghnarao3	en	Meghna rao	This is insane #uber #ubersurge #disgust[NEWLINE][NEWLINE]Some kind of a joke with the janata? Don't forget! It's mostly the middle… https://t.co/8V93YiqYGq	-1;-1	n/a	[]
disgust	#disgust	2017-02-28 15:13:28 +0100	836580079522168833		@MsMakeItSo	en	Ms MakeItSo	I just can't even. #Disgust https://t.co/Ies0ffqkbu	-1;-1	n/a	[]
disgust	#disgust	2017-03-24 20:20:04 +0100	845354546788519936		@Dolly_Carlota	en	Dolly C Dominguez	Sending ur naked pict through text/email is dangerous. They can use it against u. I have seen few from Deaf community. #disgust #exposed!!!!	-1;-1	n/a	[]
disgust	#disgust	2017-02-12 17:20:42 +0100	830813894797033473		@teepeewest	en	teepeewest	#StephenMiller, remember POTUS45's campaign words: ...would be carried out on a stretcher, Megan Kelley bleeding from her whatever #Disgust	-1;-1	n/a	[]
disgust	#disgust	2017-01-03 01:22:50 +0100	816077322776289280		@mongemadeline	en	Madeline Monge	My dog is whining because I won't pick her up. My excuse: I don't want to be lactate on. #Disgust	-1;-1	n/a	[]
disgust	#anger	2017-04-18 12:14:43 +0200	854277003498971136		@starfilme	en	Starfilme.com	Întors pe dos, emo?iile... https://t.co/jlqnlOpmhO #Anger #Disgust #disney #Fear #insideout #Joy #PeteDocter #pixar #riley #Sadness	-1;-1	n/a	[]
disgust	#disgust	2017-04-30 04:21:38 +0200	858506601145278464		@Kenc1007	en	Kenny Chester	@GinsburgJobs @PaulStewartII @kira_lerner One of the darkest devisive speeches I have ever heard just horrible #disgust	-1;-1	n/a	[]
disgust		2017-02-22 04:23:49 +0100	834242263274381313		@HC123455	en	AmericanPatriot????	@realDonaldTrump #ThankyouTrump #MAGA #sickindividual #YourADisease #disgust #sickness #garbage #jerk this person i… https://t.co/9HzYM32tJt	-1;-1	n/a	[]
disgust	#disgust	2017-02-04 18:44:24 +0100	827935851908886528		@Dog_in_a_hat	en	Wayne™	If #HenriDesgrange thought this of #deuraillers what would he think of the current #ebikes ??? #disgust #TDF2017 https://t.co/cf8HjpMAax	-1;-1	Leicester, England; United Kingdom	[http://pbs.twimg.com/media/C31rQS9WcAEpV6Z.jpg]
disgust		2017-04-11 15:23:36 +0200	851787818515017729		@BillysBrain	en	William J. Brady	moral #anger is more (than #disgust) associated with violations to the self and high-cost direct aggression | https://t.co/DoZR3mP7o6	-1;-1	n/a	[]
disgust	#sad	2017-01-11 16:54:33 +0100	819210899542200321		@SmithCkms04	en	Craig Smith	Too late. The children have already been indoctrinated into the cult of murder. #sad #disgusting https://t.co/llxHyHZZ2F	-1;-1	n/a	[]
disgust	#pizza	2017-02-18 22:47:57 +0100	833070573353832448		@Ervin1868	en	Ervin	Tonight I ate my first pineapple pizza. It was disgusting as i expected. #pizza #pineapple #disgusting	-1;-1	n/a	[]
disgust	#disgust	2017-04-04 17:03:31 +0200	849276251315605504		@cxxvvs	en	chass???	@jpt females !!!! that's why i stay with a few. #disgust https://t.co/YFcOwICR9E	-1;-1	n/a	[]
disgust	#disguise	2017-01-08 18:48:30 +0100	818152415006457856		@aalexqeds	en	Julia Green	#insta_sleep #?????? #transvestite #artist #?????????? #disguise #poisonous #everywhere #records #fragile -->… https://t.co/JlKxAHeNBF	-1;-1	n/a	[]
disgust		2017-02-25 00:37:07 +0100	835272374090096641		@TheReallyRandy	en	TheRealRandySandwich	Damn you to #HELL @realDonaldTrump. You #shame  #America & insult all who died to give us #freedom & #FreePress. You are a #disgusting man.	-1;-1	Zurich, Switzerland; Switzerland	[]
disgust	#LOL	2017-03-30 01:31:33 +0200	847229772115488768		@KnowYourVideo	en	KnowYourVideo	A Hippo Projectile Pooping ?RT??????? https://t.co/bFsDTMNbpk #projectile #disgusting #hippo #lol #lmao #hardcore #pooping #	-1;-1	n/a	[]
disgust		2017-03-18 16:59:31 +0100	843129747735482368		@ariana_0902	en	Ariana Salisbury	ANY OTHER DEM CANDIDATE AND TRUMP WOULD'VE LOST. I HATE YOU @HillaryClinton I HATE YOU @DNC #corruption #disgust #elites #BernieShouldveWon	-1;-1	Michigan, USA; United States	[]
anger		2017-05-05 22:51:52 +0200	860597940221616130		@k1ndom	en	andy dominguez	#AAAAAAAAAAAA THEY ARE FORCING SPEECH AND #ANGER #MY RIGHTS #ARE BEING #VIOLATED	-1;-1	n/a	[]
anger		2017-05-04 02:30:13 +0200	859928114838876160		@LisaMerloBooth	en	Lisa Merlo-Booth	If you can’t control your anger, then get help. #Anger , rage and physical abuse is toxic and destroys every relationship it touches.	-1;-1	n/a	[]
anger		2017-01-13 20:51:33 +0100	819995318355918849		@Karlyle_Tomms	en	Karlyle Tomms	"Hate (My Story)" How do we forgive? #love #hate #forgiveness #recovery #mentalhealth #blogpost… https://t.co/IRsvBE8wqa	-1;-1	n/a	[]
anger	#hate	2017-01-10 05:28:40 +0100	818675904670998528		@TheAddyRajput	en	Addy Rajput	i #hate it wHen peOple..[NEWLINE]CoMpaRe me to #oTher..[NEWLINE]#come____on_____yaaraa....[NEWLINE]i have My #oWn_dNa..??	-1;-1	n/a	[]
anger		2017-03-21 00:50:26 +0100	843973035984084992		@ValerieMWilhite	en	Valerie M Wilhite R	New chief of staff for US Visa US Customs & Border Protection formerly head of #Hate Group FAIR https://t.co/2NtHn1os7r	-1;-1	n/a	[]
anger	#anger	2017-01-06 04:10:04 +0100	817206571453321219		@PlusGuidance	en	PlusGuidance	#Anger is damaging, distressing, but sometimes healthy. In #counselling, you can deal with it. https://t.co/Dx1PsIXN31	-1;-1	n/a	[]
anger	#hate	2017-03-01 10:52:40 +0100	836876835887656961		@ViCtoRia_GraZz	en	Victoria Graziano	If you use Instagram stories I #hate you!	-1;-1	n/a	[]
anger	#hatred	2017-02-06 14:34:01 +0100	828597619077242883		@GarretLebois	en	Garret Lebois	Analyze: Why & how did they screw up their country? #Laziness #Islam #Hatred Coming here for free LIBERAL tax money! https://t.co/wkv9itLJRM	-1;-1	n/a	[]
anger	#wut	2017-03-03 22:20:39 +0100	837774746100121605		@joelreagan	en	Joel Reagan	#wut https://t.co/86xM5bzIRp	-1;-1	Arlington, TN; United States	[http://pbs.twimg.com/media/C6Bfl15WgAEw1S3.png]
anger	#hatred	2017-01-05 15:46:47 +0100	817019518476226561		@Khazelc	en	Pretty in Pink	When will this #hatred #stop #Izmir #Turkey ????? ?? https://t.co/BemJD4qKEh	-1;-1	n/a	[]
anger		2017-02-25 05:52:42 +0100	835351792737116164		@BarkingMadGC	en	?? BarkyMalarky ??	It's made me go do the stuff I've needed to get done lately...[NEWLINE]#Anger has been my 'fuel'... https://t.co/y3bE0ydI08	-1;-1	n/a	[]
anger		2017-04-29 16:32:05 +0200	858328036155981824		@AngerCure	en	Anger Cure	Dangers seem smaller, actions seem less risky, ventures seem more likely to succeed, and unfortunate events seem less likely. #Anger	-1;-1	n/a	[]
anger	#hate	2017-04-08 09:37:40 +0200	850613601295491072		@truckerbooman	en	Forgotten Citizen	#NO #WAIT smart pants in #California  [NEWLINE]What is the definition of [NEWLINE](((((( #HATE #CRIME ))))))) ?? [NEWLINE]Sanctuary cities… https://t.co/4IKdKFaa7K	-1;-1	n/a	[]
anger	#hate	2017-03-05 22:31:23 +0100	838502224254881793		@ObviousTruism	en	Common Sense	#Racism #Church #Riot #Hate[NEWLINE]https://t.co/VcqdNVr7Et[NEWLINE]>#Race-baiters #love to produce #hatred;[NEWLINE]since their #power$[NEWLINE]comes from hate, not love.	-1;-1	n/a	[]
anger	#anger	2017-02-05 03:00:37 +0100	828060728720437251		@dr_metzner	en	David Metzner	Dealing with Your Child's Anger Issues https://t.co/VGeQALtkF3 #anger #mentalhealth #psychology #parenting	-1;-1	n/a	[]
anger		2017-04-07 00:47:37 +0200	850117820742545409		@JillCFlanagan	en	Jill Flanagan	#writetip #Haters gonna #hate. #bestrong #beyourself #motivation #inspiration	-1;-1	n/a	[]
anger	#rage	2017-04-02 20:57:52 +0200	848610452225576962		@JennaPenman_xx	en	Jenna Penman	And Toby Craig ruins the game...??#inconsistency #rage @FifeFlyers	-1;-1	n/a	[]
anger		2017-05-07 12:25:16 +0200	861165026379350016		@Abhishe73097484	en	ROCKSTAR DEV  ??	Maths special class #hate ?????? https://t.co/4oOpoGiIBv	-1;-1	n/a	[]
anger	#anger	2017-02-08 17:01:49 +0100	829359588407443456		@sixsimplerules	en	David J. Singer	Venting is not Good for Happiness https://t.co/VtDeetviyf #anger #venting #happiness #BlogPost	-1;-1	n/a	[]
anger	#hate	2017-02-07 01:17:40 +0100	828759598123323392		@SeriouslyKelly	en	Kelly Rene	#bingewatching #PrettyLittleLiars for 3 days to catch up. I #hate this b.s. with #Spencer & #Caleb Just not cool. I need #HannahandCaleb!	-1;-1	n/a	[]
anger	#hate	2017-04-30 22:15:10 +0200	858776764604133379		@mohdmustafa99	en	mohammad mustafa	• I will #hate you if you tell me again that some people #love you if you hate them.	-1;-1	n/a	[]
anger	#hate	2017-04-10 14:21:00 +0200	851409678332567552		@soc_susanna	en	Susanna Soc	#learning #WithoutYou #Hate #mylife	-1;-1	n/a	[]
anger	#wut	2017-03-05 02:53:24 +0100	838205775835197440		@SoDakSportsNet	en	SoDak SportsNet	#Wut? Western Illinois hits a tying '3' then sees a half court shot at the buzzer RIM OUT to send this game to OT.	-1;-1	n/a	[]
anger		2017-05-07 10:03:13 +0200	861129278007672832		@pavankajhonka	en	Pavan	#Kindness is choosing #Love over #Hate, #Light over #Darkness #Compassion over #Judgement I met… https://t.co/QaabWehqh2	19.07042521;72.8225616	Mumbai, India; India	[]
anger		2017-03-14 13:30:22 +0100	841627563554410496		@KnowYourSmiley	en	KnowYourSmiley	?????????? Man Gesturing Not Ok, Type-1-2  ?RT??????? https://t.co/y9qMkiwNfK #permission #hate #approbation #denial #	-1;-1	n/a	[]
anger		2017-02-15 14:42:53 +0100	831861338800521217		@the_memebot	en	memebot	hate #TheMemebot #hate #Funny #Meme https://t.co/o9dJY5G4sz https://t.co/Fd3jQysiKQ	-1;-1	n/a	[http://pbs.twimg.com/media/C4tdemoWMAEf27-.jpg]
anger	#rage	2017-03-05 15:42:25 +0100	838399304733634561		@FashionFunPJ	en	Peter Johnathan	@funder When Will This End? The #rage #STUPIDITY #TrumpLies #trumprussia How long can we let this continue? Till we are completely destroyed	-1;-1	n/a	[]
anger		2017-01-01 21:58:21 +0100	815663474281877504		@Carolyn_Bayliss	en	Carolyn Bayliss	@DrMikeEducation Birmingham Our Streets #love #hate #consumerism #multiculturalism https://t.co/nMZ8uVmpc2 https://t.co/BhIibVC7Iy	-1;-1	n/a	[http://pbs.twimg.com/media/C1HRlTJWEAA8sOk.jpg]
anger		2017-03-06 13:35:24 +0100	838729725778485248		@howtogetskinny_	en	Weight Loss Tips	Teach your #kids how to control their #anger -fun #AngerManagement activities. https://t.co/xwHG5ykjii https://t.co/kxqdcOr8Nv	-1;-1	n/a	[http://pbs.twimg.com/media/BzX83OfCQAAKMU3.jpg]
anger	#hate	2017-02-09 06:33:49 +0100	829563936521400320		@RK1960	en	R.K.	@MoBettaMo:this is the time that will definitely try our souls Sis;stay vigilant, watchful &prayerful;speak out at all times #hate #racism	-1;-1	n/a	[]
anger	#cold	2017-04-23 17:53:13 +0200	856174127786278912		@Seth_fishboy	en	seth_fishboy	Took the win lastnight, #stoked #cold #hassstag https://t.co/abQw8EoAZq	-1;-1	n/a	[http://pbs.twimg.com/media/C-G90BsU0AEQxpG.jpg]
anger		2017-05-08 02:09:55 +0200	861372556313411588		@IlanaTovaTess	en	Successor	Question: Should #HateSpeech be protected under the #FirstAmendment? #CNN #America #CryptoNazism #FreeSpeech #GOP #Hate #FearOfTheUnknown	-1;-1	n/a	[]
anger		2017-03-23 10:09:59 +0100	844838626366173184		@WIONews	en	WION	#Killer put a sword into #black man collecting bottles on the street. He had #hatred toward black men for 10 years… https://t.co/TE7Gr2x3K7	-1;-1	n/a	[]
anger	#hate	2017-01-05 05:43:08 +0100	816867605495496704		@MinLeeRice	en	Minister Lee Rice	#Hate is a #Dangerous Thing towards Another & Not #Pleasing in #God's #Eyesight. [NEWLINE]#MinisterLeeRice	-1;-1	n/a	[]
anger	#hate	2017-04-30 08:58:01 +0200	858576153858236416		@RubyRedaReal	en	RubyRed	#envy #jealousy #hate #weak #hoeísh #funny #PersonalProblem * ????? https://t.co/fDcuAxuVMK	-1;-1	n/a	[]
anger		2017-01-04 03:13:47 +0100	816467634329972736		@Rach197331	en	Rachel Kirkham	WE DO NOT SUPPORT #HATE #CRIME #SEPARATISTMOVEMENTS! LET'S BUILD #PEACEFULPAPUA TOGETHER! #WestPapua #indONEsia https://t.co/VVxWs0wWov	-1;-1	n/a	[http://pbs.twimg.com/media/C1Ss_FDXEAAtepU.jpg]
anger	#hate	2017-02-14 17:41:16 +0100	831543843203977216		@RyanSullivanMI	en	Ryan Sullivan	#constituents are so annoying when you haven't gotten them to #vote on #hate, aren't they .@GOP? #ACA #healthcare https://t.co/rtGcRky7jQ	-1;-1	n/a	[]
anger		2017-01-09 17:21:25 +0100	818492884714475520		@Phakama_UK	en	Project Phakama UK	Join #Phakama's Young Creatives for #RiseUp 17 we'll explore #anger, what makes us tick and how it can be positive! https://t.co/14CThQoUjo	-1;-1	n/a	[]
anger		2017-02-01 20:08:09 +0100	826869768388907014		@gbussery	en	gbussery	Most #Ethiopia/n elites disparage contributions of #Oromo/s 4 z last 100 yrs in z country damning #hate #UN #OromoProtests #OromoRevolution	-1;-1	Morgan Hill, CA; United States	[]
anger		2017-02-08 21:32:31 +0100	829427714830516225		@Aniejah_H	en	Aniejah Humphrey	Happy birthday Malcolm! Thanks for pushing me into the lockers everyday !! #kinda#hate#you @topschultz	-1;-1	n/a	[]
anger	#anger	2017-02-21 18:08:25 +0100	834087390108987394		@darlingrimes	en	furtado	@darlingrimes #anger	-1;-1	n/a	[]
anger		2017-04-29 23:36:28 +0200	858434835299401729		@DVallisonnathan	en	DVallisonnathan	How to Pronounce Love Your Curves ?RT??? https://t.co/3lbBacA28H #confederate #hate #dork #habituate #comply #relate #putin	-1;-1	n/a	[]
anger		2017-03-26 00:46:24 +0100	845783960961585152		@writesoundmusic	en	WriteSound	??Out Now??[NEWLINE]https://t.co/hPbEzg41rD #Miami #miamimusicweek #rap #hiphop #rapper #hiphopsrevival #album #music #heartbreak #life #hate #sogone	-1;-1	n/a	[]
anger		2017-05-06 00:01:53 +0200	860615559184044033		@KnowYourVideo	en	KnowYourVideo	Modern Feminist In A Nutshell ?RT??????? https://t.co/W82A0n63cs #gate #sexism #radical #gamer #retard #dipshit #rage #lol #	-1;-1	n/a	[]
anger	#anger	2017-01-07 12:58:15 +0100	817701881212534784		@DaytonaTweeting	en	Daytona Watterson	My #hub on Overcoming #Jealousy #Envy #Anger #Hatred, Would love your feedback. https://t.co/9lzxlgoYVi	-1;-1	n/a	[]
anger		2017-03-19 02:11:37 +0100	843268689776599041		@JamieMcIntosh	en	Jamie McIntosh	#Hatred lights a torch to burn the whole place down.[NEWLINE]#Love ignites a candle to enlighten faces, enliven souls & brighten paths in the night.	-1;-1	n/a	[]
anger		2017-03-04 08:10:07 +0100	837923089426055168		@MyShieldnRefuge	en	Jonathan Lee 	Dynamite! Hal Lindsey: #Hate & #Fake the Opening Skirmishes to Prepare the Way for the #Antichrist (Video) https://t.co/212EIYWiUg #prophecy	-1;-1	n/a	[]
anger	#terrorism	2017-02-28 22:57:05 +0100	836696753826979841		@JustineBateman	en	Justine Bateman	Georgia is not putting up with #hatecrimes or #terrorism. https://t.co/prajb04pfw	-1;-1	n/a	[]
anger		2017-03-09 10:34:08 +0100	839771275627134976		@BookCoverZone	en	Book Cover Zone	Woodsmoke New fiction, horror premade book cover. #Anger #Angry #Bad #premade #bookcover https://t.co/PgucAkvB3i https://t.co/lD8aZsOD2i	-1;-1	n/a	[http://pbs.twimg.com/media/C6d3hiIVMAEQZ8B.jpg]
anger		2017-02-16 10:19:36 +0100	832157472269987840		@Beauty_Brigade	en	Charlene Diaz	#hate this part pussy brooke valentine porn https://t.co/GzXGGykWPD	-1;-1	n/a	[]
anger	#hatred	2017-03-06 10:12:11 +0100	838678584919121923		@20Sheenu	en	$Heenu $h@rm@	Ex-Pak NSA exposes Pakistan terror group's role in 26/11 attack,says it was carried out by Pak.#terrorism #Pakistan #TerrorMonitor #Hatred	-1;-1	n/a	[]
anger		2017-05-06 03:12:07 +0200	860663434937065472		@larryc2882	en	Larry Cramer	@MikeLevinCA @TheBaxterBean #gopAHCAisMurderandTheft[NEWLINE]#trumpbrand = #Treason #Greed #Lies #Hate[NEWLINE]#Resist… https://t.co/ldiH0Vh4wX	-1;-1	n/a	[]
anger	#rage	2017-02-05 06:09:08 +0100	828108172720156673		@RouleReport	en	RouleResponse	#ATTENTION = ENGAGE the #RAGE[NEWLINE]https://t.co/9yLSg4Uh0g[NEWLINE]@BBreggie @SMarshallCFmum @pigott_alison @leta70 @bugwannostra @vincezzzZ @JaneOBrien9	-1;-1	n/a	[]
anger	#my	2017-03-07 21:54:58 +0100	839217836493062148		@GyftedGirl	en	I'm that girl	Just got a call from the IRS, they are #outside #my #door #going to #arrest #me #if I Don't #call #back.......it's been an #hour, #hatecall	-1;-1	Florida, USA; United States	[]
anger		2017-04-10 15:50:21 +0200	851432165367828480		@tvmario	en	Mario Mercier	@XHNews All this #Hate against #Christians.  #Trend.   https://t.co/ns2fF1FdyR	-1;-1	n/a	[]
anger	#hate lang:en	2017-04-17 02:50:04 +0200	853772516363354112		@KWaters10	en	K Waters #MAGA	BERKELEY SUPPORTING #HATE CRIMES ON @POTUS SUPPORTERS @SecretService @FBI $VIOLENT AGITATORS =SEDITION AGAINST PEAC… https://t.co/K9TbzeJh8m	-1;-1	n/a	[]
anger	#wut	2017-02-14 15:34:02 +0100	831511826521133057		@ohhhace	en	Ace M. Ramos	Wife went into a coma, but unwaveringly cared for by her husband. #wut #hamsfil https://t.co/rwLGM8aNqS	-1;-1	n/a	[]
happy		2017-01-10 19:16:10 +0100	818884151042605057		@Josiah_Mommy14	en	Monique Boothe	Scream for Points, Up to $250 #instantwingame #happy #win #winter #love #resolutions #wow https://t.co/m6lKeBjE4Q via @SYWSweeps	-1;-1	n/a	[]
happy		2017-05-04 21:59:41 +0200	860222417074962432		@untwine_me	en	Untwine.me	#Happy when #writers share their reaction with us. ?? #UntwineMe https://t.co/ILG93YNoQN	-1;-1	n/a	[http://pbs.twimg.com/media/C_AfsLfUQAAIOvp.jpg]
happy		2017-02-01 02:26:41 +0100	826602638229774337		@abreecrystal	en	Edeline Adams	#happy sex games play your sex games here ukrayna sexy vomen pee v?deo https://t.co/jOVNiLJS2J	-1;-1	n/a	[]
happy	#JoyTrain	2017-03-03 22:51:09 +0100	837782423857430528		@Maimah	en	Maimah Karmo	Check out my "Pure Bliss" podcast & give me a 5 star rating & write a review! #inspiration #joytrain #success… https://t.co/CoZVK6gAh0	-1;-1	n/a	[]
happy		2017-02-12 17:37:49 +0100	830818199646015488		@Smart_Claps	en	Smart Claps	In the #joy of #others [NEWLINE]Lies #our #own ! #pramukhswami #pramukhswamimaharaj [NEWLINE]#quotes #thoughts #dailymotivation... https://t.co/jlRKl4v9ZV	-1;-1	n/a	[]
happy		2017-03-17 00:47:30 +0100	842522745724272640		@CatholicForLife	en	CatholicForLife TOC	#Forgiveness And Family #Reconciliation https://t.co/e7Jxed5sjb via @CatholicForLife #tbt #Faith #Family #Healing #Love #Mercy #Joy #Hope	-1;-1	n/a	[]
happy		2017-02-17 15:35:44 +0100	832599415319887872		@NowWeAreSix	en	NowWeAreSix	Me and Mr6 are out! Sans enfants! Wonderful friend has all 4 girls+hasn’t yet rung to ask us to come back ??????? Walk+a bite to eat ???????? #happy	-1;-1	n/a	[]
happy	#happiness	2017-02-04 11:37:19 +0100	827828372990365697		@RossanaCondoleo	en	Rossana Condoleo	"FOR SINGLE PARENTS" A guide on #Happiness and #Love https://t.co/kDiimx3f3P #singleparents #singlelife #dating  https://t.co/WGzbLJfNAi	-1;-1	n/a	[http://pbs.twimg.com/media/B3m4NnqIMAAID8j.png]
