anger	#rage	2016-05-15 02:23:01 +0200	731640995587051520		@djonesjax	en	Darrell Jones	Trying to get this Armada game on my phone but it looks in here like I shouldn't waste my time. I will though because #rage
anger		2016-03-07 17:20:36 +0100	706877216475320320		@ammmyaaa	en	Aimee-zing	Judgement of others really stirs up my #anger, resentment, and frustrations. I realized my judgement of others is a reflection of my #issues	-1;-1	n/a	[]
anger	#hate	2016-06-30 03:15:08 +0200	748323952397783041		@0122900940	en	hema abo diab	don't worry i #hate you too
anger		2016-12-07 14:44:31 +0100	806494600584105984		@RoudyRyan	en	Soulution	The hardest #people to #Love need it the most.. it is difficult, but anything worth doing in life is difficult. Do not #hate it is too easy.	-1;-1	n/a	[]
anger	#rage	2016-09-05 23:48:24 +0200	772914300973383680		@fueledbyjager	en	Paul McAlpine	Kill it in the gym only to be told "didn't look like you did much" 😡😡😡 #rage	-1;-1	n/a
anger	#anger	2017-04-21 05:49:51 +0200	855267310751203328		@julianfroment	en	Julian Froment	Not Your Mama's Love Poems: Poetry for the Jilted by Ben Hung https://t.co/VYvFtuLsC1 #Breakup #Jilted #Lover #Hate #Anger #Love	-1;-1	n/a	[]
anger	#hate	2017-03-26 06:51:01 +0200	845860620251643905		@Madazzfuk	en	Mad🅰zzFuk	The god you prey to, has nothing on the #devil that you create, by pissing me off ! #Madazzfuk #hate photooftheday… https://t.co/gnxc1BU3DY	-1;-1	n/a	[]
anger		2016-12-03 15:07:31 +0100	805050835793084417		@seraphically	en	Gigglypuff 🌈	Fucking rubbish. Waited 20 mins for the fucking bus and when it came, I CANNOT EVEN GET ON #RAGE #SBSRUINSLIVES	-1;-1	n/a	[]
anger		2017-01-28 01:57:10 +0100	825145658126524416		@hatebrakers	en	HateBrakers	You can never truly end hate but you can reduce its toxic levels with your actions. #hate #brakethecycle #woke	-1;-1	n/a	[]
anger	#hate	2017-01-12 05:52:41 +0100	819406722691371008		@JenSmith36	en	Jen Smith	.@doron_ezickson, thrilled to have you join the #ADL team. We have a lot of work 2 do together 2 fight #hate & buil… https://t.co/l7BjgQ0MhA	-1;-1	n/a	[]
anger	#rage	2016-07-05 19:34:53 +0200	750382454406389760		@CallieJ_Ellis	en	Callie J	When your boss asks you if you want to go home and you say no...and then your inner self is like why did you say no you ignorant pig?! #rage	-1;-1	n/a
anger	#hate	2016-07-10 11:56:28 +0200	752079028605952000		@SojournerNow	en	Love the Child	If you have children and you participate in #hate and #violence, then you don't love your children. You are thinking only of yourself.	-1;-1	n/a
anger	#hate	2017-02-04 02:22:55 +0100	827688854995898368		@cosmicfirepeace	en	j cowley	#KellyAnneConway I guess #MSNBC is off the list now also..."OH never mind" the #altright say WE have other ways of spreading #Hate #Fakenews	-1;-1	n/a	[]
anger		2017-03-21 04:38:52 +0100	844030521524940801		@JokeUntranslatd	en	Lost in Translation	A person #hates u for 1 of 3 reasons. They 1) want 2b U; 2)  #hate themselves. 3) C U as a #threat. (& don't tell me hate doesn't exist!)	-1;-1	n/a	[]
anger	#hatred	2016-12-10 18:08:51 +0100	807633185500758016		@abuja_crew1	en	Betty Sunny	No one is born hating an other person ... #hatred #Kindness #Mindfulness #Discrimination https://t.co/9eeZJqQND4	-1;-1	n/a	[http://pbs.twimg.com/media/CzVIZP8UAAAVhP_.jpg]
anger	#hate	2016-07-22 05:01:47 +0200	756323326029471744		@St3vER_4548	en	Steve	#RNCinCLE sounds more like a hate rally, "WE DON'T WANT THEM IN OUR COUNTRY!!!!!!" -Trump- #MSNBC #hate	-1;-1	n/a
anger	#hate	2016-09-12 19:45:11 +0200	775389810651344900		@cosmicfirepeace	en	j cowley	#Trump basket cases are upset they can't spread their #hate.... without being called out on it... whaaa poor little unfairly treated haters!	-1;-1	n/a
anger	#rage	2016-05-31 19:30:37 +0200	737697805863686144		@finallydeirdre	en	deirdre	TFW you are out and have a question but can't text your friend to ask because FUCK CANCER  #rage
anger		2016-12-02 04:59:37 +0100	804535466896818176		@AlliJayJay	en	Tornado Alli�?�?⚡�?	Mom- "okay brown is not a color, it's a smell"😂 #Wut	-1;-1	n/a	[]
anger		2017-01-15 14:12:25 +0100	820619648920064000		@LetHumanismRing	en	Jerome McCollom	I #Hate having 2 point this out but the #American #People didn't choose Trump, no matter how often the Rightwing re… https://t.co/o7IVdEuBOh	-1;-1	n/a	[]
anger		2016-10-25 06:19:44 +0200	790769788452638720		@K_Carmen	en	Carmen Koo	@snowlions u r the one hiding as an anonymous figure, #lying & #spamming. Who are you? Why so much #hate against my… https://t.co/stLn8YTAOn	-1;-1	n/a	[]
anger	#anger	2017-04-09 16:27:12 +0200	851079048386269185		@IranLawrence	en	Iran Lawrence	You are not #punished for your #anger, you are punished by your anger. https://t.co/PxsEhSvtMX	-1;-1	n/a	[http://pbs.twimg.com/media/C8-j4gwU0AASAmb.jpg]
anger		2016-08-12 17:43:02 +0200	764125048336560132		@StackYah	en	shortiestack	Dragging as to a job I hate and I have no idea why I am struggling to go there #unhappy #life #hatebeinganadult	-1;-1	n/a
anger		2017-02-05 04:51:25 +0100	828088616538820612		@ChicagoTB	en	ChicagoTB	@Amazon @JeffBezos I buy a LOT on Amazon. BUT, I will cancel Prime & never buy again if you continue to advertise on Breibart!  #Hate #Evil	-1;-1	n/a	[]
anger	#hate	2017-02-09 05:30:08 +0100	829547911025299457		@GringoMacho29	en	Gringo Machismo	Fuck You @Twitter I don't give a shit about you and guess what I get a lot of #Hate on here from #LiberalNazis and you don't say shit	-1;-1	Virginia, USA; United States	[]
anger	#hatred	2016-06-20 23:04:05 +0200	744999284509118464		@ModernWorldCen	en	ModernWorld Cen	Read 1 get 150 topics grasp site: Is love causing more #problems- STD preg sex #slavery adultery or #hatred- stabbings suicide bombings wars
anger		2016-12-02 04:41:51 +0100	804530997358379008		@graciedracie	en	Grace Meadows	@graciedracie THIS IS WHY PEOPLE GET IN DEBT. You can't finance everything. House, sure. Car, yes. NOT BLENDERS. #RAGE #AHH 😡😡😡	-1;-1	n/a
anger		2016-11-12 23:30:02 +0100	797567155197853696		@janvanderwijk	en	ʞɾı�? ɹ�?p u�?ʌ u�?ɾ	FUCKING KICK ASS TRACK https://t.co/okybsxheru #tiesto #arminvanbuuren #afrojack #trancefamily #trance #nowplaying #rave #rage	-1;-1	n/a	[]
anger		2016-12-07 17:50:22 +0100	806541371234340864		@Le_Ganz	en	John Ganzar	We are surrounded by #hate, #othering and #fear. But it is up to us to love. There is no other option.	-1;-1	n/a	[]
anger	#hatred	2016-12-19 12:55:52 +0100	810815912249016320		@1legd_survivor	en	Christine Heston	Truer words were never said, #Hatred, #Bigotry, #WhiteSupremacy mentalities,ONLY 'they' R right & everyone ELSE is… https://t.co/3WlW4e07LN	-1;-1	n/a	[]
anger		2016-09-23 11:42:52 +0200	779254696980647936		@PaulTonge1	en	Paul Tonge (iktomi5)	I don't #hate white ppl nor #cops! they like many of us R  ignorant & want a pay check! bt killing black folks has 2 stop in U.K. & USA 🇬🇧🇺🇸	-1;-1	n/a
anger		2016-09-30 01:15:49 +0200	781633612223488000		@SteveJazz	en	Stephen DeNuccio	@FoxNews @realDonaldTrump @HillaryClinton She cant lead a country while supporting Saudi Arabia and taking their money of #hate.	-1;-1	n/a
anger		2017-05-05 02:37:31 +0200	860292336366100480		@modestminority	en	silentmajority	Liberal insanity goes nuclear (you won’t believe this…) #christian #denmark #hate https://t.co/Q9Z2aiKEyQ via @ReadTheHornNews	-1;-1	n/a	[]
anger		2016-08-22 00:05:16 +0200	767482728283574272		@PJonTour2020	en	PJ On Tour	A massive welcome to my 9th follower. Today's been a tough day with the #haters wanting to #hate but remember guys #LoveWins night guys 😘😘😘	-1;-1	n/a
anger		2017-04-06 16:35:58 +0200	849994092364701697		@Firethyboss	en	Fire thy boss	#Anger is just anger. It isnt good. It isn't bad. What u do with it is what matters. U can use it to build or to destroy.-Jim Butcher #quote	-1;-1	n/a	[]
anger	#hatred	2016-06-25 17:20:22 +0200	746724723992649728		@pauljimerson	en	Paul Jimerson	“All the war- #propaganda, all the screaming and lies and #hatred, comes invariably from people who are not fighting.�? ~ George Orwell
anger		2016-08-08 20:03:34 +0200	762710861387436032		@MaddieWalther	en	Madison	Me: "what kinda music do you like? Country?"[NEWLINE]Nephew Sammie: "orange music"[NEWLINE]#wut	-1;-1	n/a
anger		2016-07-18 21:28:56 +0200	755122197404856320		@510_emcee	en	king	the party of the ignorant is the #GOP. their leaders abuse their ignorance to propel their agenda. its so amusing. #hate #racism #whiteONLY	-1;-1	n/a
anger		2017-05-04 02:16:58 +0200	859924777129168897		@aaphoto2	en	Arif Akhtar	“The Suppression Paradox — why banning hatred/racist speech doesn’t work and may make things worse�? #racism #hate https://t.co/qKZx31Dzmi	-1;-1	n/a	[]
anger		2017-04-28 09:22:20 +0200	857857497931014144		@joeythcott	en	Joey Scott	Yo our EP just dropped & our uber driver doesn't have Apple Music or Spotify 😑😑 #wut	-1;-1	n/a	[]
anger		2016-10-12 15:37:28 +0200	786199104325988352		@RageRestaurant	en	Rage Restaurant	Our 2 for 1 on cocktails continues tonight..why not brighten up your Wednesday with our elderflower bellini #rage… https://t.co/4kArWBd1vo	-1;-1	n/a	[]
anger		2016-11-14 02:20:53 +0100	797972537296744448		@SarahKaMira	en	Sarah KaMira	But worry not, #NotMyPresidentElect asked  #hate criminals to "stop it."  All is fine and well in #TrumpsAmerika. C… https://t.co/RKdn7uwmjb	-1;-1	n/a	[]
anger		2016-10-28 07:43:35 +0200	791878057338499072		@noctiajared	en	Yeah Buddy	My bottom lip is swollen...I have no idea why... #hate https://t.co/rcku4JNCJB	-1;-1	n/a	[]
anger	#hate	2016-12-18 17:01:52 +0100	810515432054657027		@christymoyer1	en	John 3:16	Exactly why it should never go 2 popular vote. #AmericaFirst means just that. Its not #HATE 2 love #America… https://t.co/9uyJqMpTfJ	-1;-1	n/a	[]
anger		2017-04-30 20:20:23 +0200	858747876448419840		@EastLosPonygirl	en	East Los Ponygirl	If I did love them, regardless of their bs, it's in my nature 2want them to be happy even if it's not w me & they hated that I could. #Wut?	-1;-1	n/a	[]
anger		2017-03-18 19:14:09 +0100	843163630627667968		@kristincurrier	en	Kristin Currier	@MarksEyeView Good idea. Never cared much 4 ur "mild" #racism + #hatred towards #transgender and #muslim people. Nana & Jesus are proud.😂	-1;-1	n/a	[]
anger	#hate	2017-03-07 02:01:00 +0100	838917365056299010		@ElissaBass	en	Elissa Bass	Disappointed to see @amazon ads on @BreitbartNews - definitely rethinking my #prime. Won’t support a company that supports #hate. @CSlocumb	-1;-1	n/a	[]
anger	#hate	2016-09-06 18:54:28 +0200	773202718202687488		@NintendoMikeC	en	NintendoMike	I #hate and #love having a huge gaming library. Hate cause I don't know what to play. Love it because it's awesome to have options lol	-1;-1	n/a
anger	#hate	2017-03-23 16:26:27 +0100	844933365518229505		@realrebeccajo	en	Rebecca Johnson	#God smote it because he didn't want another asshole preaching #hate. Let's all just be glad it happened before the… https://t.co/kkBiTvNzaa	-1;-1	n/a	[]
anger	#hate	2017-04-21 01:42:00 +0200	855204935222214656		@ANC1982	en	Andrew	@Patriots do you believe this lie? You're full of absolute shit! Players didn't attend because they #HATE… https://t.co/sx09q0gNKV	-1;-1	n/a	[]
anger		2017-01-23 20:12:32 +0100	823609379660382208		@LetHumanismRing	en	Jerome McCollom	I #Hate having 2 point this out but the #American #People didn't choose Trump, no matter how often the Rightwing re… https://t.co/xcuZ8o8idF	-1;-1	n/a	[]
anger	#hate	2016-06-19 15:30:47 +0200	744522821397774336		@Macbeth870	en	Shakespeareana	@estherwalker “I wish my unborn baby wasnt a beastly boy!�? Hope u socked away $ for therapy 4 when son sees article online #childabuse #hate
anger		2016-08-24 12:24:10 +0200	768393454351114241		@quotedojo	en	quote dojo	My anger with the US was not at first, that they had used that weapon - although that anger came later. ~Wilfred Burchett #anger	-1;-1	n/a
anger	#rage	2017-01-18 20:20:35 +0100	821799463836676096		@danriveraprime	en	Dan Rivera	So had a job interview this morning. It lasted 15 min where my interviewer told me I'm more qualified than she is. #overqualified #rage	-1;-1	n/a	[]
anger		2017-01-11 15:30:19 +0100	819189703983398912		@jaywaymusic1	en	jay	GET FUCKING CRAZY https://t.co/JYfE3e030N #EDM #afrojack #Banger #RAVE #RAGE #MASSIVE #tomorrowland	-1;-1	n/a	[]
anger		2017-02-02 02:07:02 +0100	826960081216479235		@ModernWorldCen	en	ModernWorld Cen	Read 1 get 150 topics grasp site: Is love causing more #problems- STD preg sex #slavery adultery or #hatred- stabbings suicide bombings wars	-1;-1	n/a	[]
anger		2016-07-31 05:24:07 +0200	759590436956573696		@ailisesinead	en	Ailise	Every time he talks about a tragedy and then saying "no good" 😠😠😠 DON'T YOU DARE. DON'T YOU CHEAPEN THEIR PAIN. #rage	-1;-1	n/a
anger		2017-03-16 22:11:26 +0100	842483469301305345		@Teen_Whisperer	en	Teenage Whisperer	Anger management not working? Need a better solution? https://t.co/9Tr5tdPgSE #anger #scchat #edchat #ukedchat… https://t.co/RsiXmxAdsr	-1;-1	n/a	[]
anger		2016-07-20 07:14:41 +0200	755631997972865025		@brier_stephanie	en	Stephanie	TY @OriginalCherFan !She is obsessive & vulgar. It's time 4 #unity & #AmericaFirst not #hatred & lies. #Trump �?🇺🇸 https://t.co/uZGzrwut8m	-1;-1	n/a	[]
anger	#hate	2017-03-02 15:00:43 +0100	837301647898476546		@BlackPeppa2	en	OH DEPLORABLE ME	@WDFx2EU88 (>  @CBS @60Minutes It,s a Good Long #HATE isn't It @Oprah is your #Demise #OPRAH is just missing her #KKK White Hood @NBC @ABC	-1;-1	n/a	[]
anger		2017-05-01 16:45:10 +0200	859056104705314816		@jaywaymusic1	en	jay	MY FUCKING CRAZY KICK ASS TRACK. https://t.co/JYfE3e030N #afrojack #banger #rave #rage #MASSIVE	-1;-1	n/a	[]
anger	#hate	2017-04-01 01:12:10 +0200	847949670710091777		@Zlexproductions	en	Alexzander Rogers	I #HATE homework.... 2 more days left 😤	-1;-1	n/a	[]
anger		2016-06-22 12:15:11 +0200	745560759481077761		@AkkiraSicat13	en	IKKI	“Jealousy is just love and hate at the same tim�? - #music #drake #over my dead body #love #hate https://t.co/rlhBKabRxH	-1;-1	n/a	[]
anger		2017-01-09 15:02:16 +0100	818457866918952960		@howarda2	en	Anthony D. Howard	#HopeScope Men's Deliverance #Rejection #Anger #Bitterness #Rage #Lust #Pervision #Stubborness Invite some men!! https://t.co/8EtTfewqN9	-1;-1	n/a	[]
anger		2017-05-05 14:14:49 +0200	860467820475318272		@dj73104	en	Ralph Ferguson	Amen. "Imagine being so #privileged that you can #hate #sick and #dying people"[NEWLINE][NEWLINE]#resistance #stillwithher #ahca… https://t.co/aSka9DUDka	-1;-1	n/a	[]
anger	#hatred	2017-01-10 02:22:04 +0100	818628945054679041		@ng_480	en	*NormalGamer*	Why do people hide #love and express #hatred so openly? https://t.co/0N2XPBuEiM @TheMindsJournal #consciousness #awakening #ascension #hate	-1;-1	n/a	[]
anger		2016-10-08 03:45:18 +0200	784570331906310144		@IranLawrence	en	Iran Lawrence	You are not #punished for your #anger, you are punished by your anger. https://t.co/9lA6pAX0aE	-1;-1	n/a	[http://pbs.twimg.com/media/CuNajp-WgAAs0hX.jpg]
anger	#hatred	2016-12-10 18:11:16 +0100	807633794689798144		@PlatinumHypeGH	en	Platinum Hype GH	No one is born hating an other person ... #hatred #Kindness #Mindfulness #Discrimination https://t.co/S57semWKhC	-1;-1	n/a	[http://pbs.twimg.com/media/CzVIZP8UAAAVhP_.jpg]
anger	#hate	2016-04-19 15:12:43 +0200	722412611732549633		@Igor_3i	en	Igor Palmer	an unpleasant trend in #uselections #Campaign2016.  The most prominent word used is "#hate". Words like dislike or disagree R not mentioned
anger	#rage	2016-12-15 06:51:38 +0100	809274699142164480		@Megan_Rage	en	Megan RAGE	I have 4 pairs of black destroyed denim . (For everyone noticing I wear a lot of black jeans) ((see pic of me and G Eazy) #rage	-1;-1	n/a	[]
anger		2016-01-25 20:37:32 +0100	691706488130256896		@frontpocket00	en	Humanartistvending	as an #artist I don't want love every art piece. I should be able to #hate something,this piece makes me #angry or #Ilikethatworkbetter	-1;-1	n/a	[]
anger		2016-11-18 15:03:59 +0100	799614130873307136		@LifeCyclesC	en	Dr. Adina Silvestri	Check out our little Anger video to learn how to save your relationships[NEWLINE]https://t.co/iCSTOaqbjS[NEWLINE]#media #anger #functional #badrap #rva #lcc	-1;-1	n/a	[]
anger	#hate	2017-01-06 05:49:27 +0100	817231582205448192		@Phalse_	en	Ab$olutely	How do you feel such real hate, to give up your own life, due to the color of skin? #DylannRoof #hate #innocence https://t.co/m2koJ6moEM	-1;-1	n/a	[]
anger	#hate	2016-05-09 13:09:17 +0200	729629306184290304		@Trolling_Face_	en	Trolling Face	Ya know, when you really #hate the Constitution, just bring up that slavery thing, and discredit our founders all at once.
anger	#anger	2017-02-14 03:49:37 +0100	831334554719895553		@robcallistro	en	Rob Callistro	I'm so tired of people hating each other #selfishness #pride #hate #anger	-1;-1	Missouri, USA; United States	[]
anger		2017-04-06 17:26:45 +0200	850006874720092160		@mvvenkataraman	en	mvvenkataraman	#Cease to hate, spread #peace[NEWLINE]#Blood only will #flood due to #hatred[NEWLINE]#Tease none as enmity will #increase[NEWLINE]#Sacred love-#thread joins #head	-1;-1	India; India	[]
anger		2017-02-12 16:03:40 +0100	830794505565646849		@BarryBagerneth	en	Barry Bagerneth	https://t.co/BOjk3WSEJQ @booksinkindle A Life Less Lived is free 8 Feb - 12 Feb, Enjoy! #freekindle  #freebooks  #Hatred #freebook #racism	-1;-1	n/a	[]
anger	#anger	2016-07-26 01:39:59 +0200	757722091294601218		@tessklachefsky	en	Tess Klachefsky	Hell hath no fury like a woman locked out of her apt by her bf (by accident). Woman is hangry, thirsty & with a dog @FitCityJordan #anger	-1;-1	Winnipeg, Manitoba; Canada
anger		2017-02-01 21:02:52 +0100	826883536934334464		@HealingMB	en	Healing Mind Body	No one is born hating an other person ... #hatred #Kindness #Mindfulness #Discrimination https://t.co/WNeCv4Sc34	-1;-1	n/a	[http://pbs.twimg.com/media/C3muMV6WEAE7LEi.jpg]
anger	#hate	2016-05-21 22:24:25 +0200	734117664935825409		@Digga_G	en	Digga Goodman	Don't see what the hype is about #shannonBriggs £grabber,quite sad really? And if #hate fights him that's as sad #boxing
anger	#hatred	2016-05-22 12:37:15 +0200	734332289174274048		@fltness_life	en	Fitness Life	No one is born Hating another person .. #hatred #loveothers #MindBody https://t.co/h4I9DlDjDP
anger	#anger	2016-12-11 07:00:03 +0100	807827266541678592		@WecanUganda	en	We Can Uganda	Avoid #anger inorder not to become #hungry. Coz anger destroys things like #marriage #progress #relationships #trust #friendship #decisions	-1;-1	n/a	[]
anger		2017-03-28 15:10:53 +0200	846711191749636096		@QuotesOnline4Me	en	Quotes Db	When angry, count to four; when very angry, swear.... #Anger #Swear  #TuesdayMotivation https://t.co/bVl1FdALpo https://t.co/N0oz4ds2TI	-1;-1	n/a	[http://pbs.twimg.com/media/C8AfVz1VMAE6Kls.jpg]
anger	#hate	2017-02-07 07:48:09 +0100	828857867281297410		@DJBEENAIJA	en	IG: DJBEENAIJA	#BeSoft. Do Not Let The World Make You #Hard. Do Not Let #Pain Make You #Hate. Do Not Let The #Bitterness Steal Your #Sweetness.[NEWLINE][NEWLINE]#DjBEE	-1;-1	n/a	[]
anger		2017-01-16 22:21:32 +0100	821105129365577729		@GavinAReid	en	Gavin Reid	'Do not lose hope. Do not hide away' #Resist and do not normalise #Trump and #Hatred   https://t.co/VbhqcM4OAX	-1;-1	n/a	[]
anger	#anger	2017-02-07 18:55:19 +0100	829025766432178177		@BeverleyGlazer	en	Beverley Glazer	#Anger management tip: Don't shut down or lash out ~  talk about it.  #stress #lifecoach #lifechanging https://t.co/Eh1MAE1msQ	-1;-1	n/a	[]
anger	#hatred	2016-06-06 13:43:08 +0200	739784687237881856		@MilaniMaddox	en	Miss Milani	No need for racism. Black ppl dog out our own ppl more than enough. #self #hatred #BlackLivesMatter
anger	#hate	2016-07-28 18:45:35 +0200	758704968148799488		@dwonk786	en	Kurt Freund	LOL. #Muslims aren't the problem. It's #Jews! No, wait! It's #atheists! No, wait! It's #Hindus! No, wait! It's #hate![NEWLINE][NEWLINE]Yup.	-1;-1	n/a
anger		2016-07-13 01:21:36 +0200	753006426247733248		@smorben	en	Steve Morben	@michellemalkin It's people with inflexible mindsets like yours that don't permit progress in the US. You bitch without solutions. #hate	-1;-1	n/a
anger		2016-12-28 05:17:47 +0100	813962121285341184		@amiruntings	en	Sir D	@JoyAnnReid @CarlPaladino @kylegriffin1 #CarlPaladino WORDS are NOT mistakes. The universe you see, live, eat, sleep is #HATE #REPENT	-1;-1	n/a	[]
anger		2016-08-29 08:54:59 +0200	770152753461010432		@StrongBloodMX	en	Dylan Garcia	When you teach AFAB people to never outwardly express anger, you create maladjusted individuals that you later blame for everything. #anger	-1;-1	n/a
anger	#rage	2016-06-09 20:47:18 +0200	740978593711292416		@Pizza_Insurance	en	Pizza Insurance	#pizzainsurance is really important! RT @DoraExplored: Insurance company wankers. [NEWLINE]Stupid bloody pizza boy. [NEWLINE]#rage
anger		2016-12-04 01:48:25 +0100	805212126101078016		@AppFlyer	en	Yoenis Cespedes	Her: Coach 3 in a row![NEWLINE]Saban: well you don't always get what you want [NEWLINE][NEWLINE]#wut	-1;-1	n/a	[]
anger		2016-02-21 00:33:48 +0100	701188030342672384		@MichaelaKenned1	en	Michaela Kennedy	Reached a new low today, throwing up and having a bloody nose at the same time is not fun.... [NEWLINE]#rage	-1;-1	n/a	[]
anger	#anger	2016-07-22 14:31:06 +0200	756466601340211202		@Carnelia8	en	Carnelia8	.#AustinPd Dashcam..I gotta' hold back my #anger..a Teacher. We don't do #females like that...ignorant #White sob's with #badges! 6-15-2015	-1;-1	n/a
anger		2016-09-29 04:21:49 +0200	781318032492785668		@nfoleyyy	en	Nicole Foley	Hey remember that time @aderhag9 and jacki told the cop in the bar I used a fake ID to get in and I wasn't 21. #HighFivedMe #wut	-1;-1	n/a
anger		2017-05-06 23:33:43 +0200	860970858852102144		@realJohnsHead	en	John E. Guzzardo	#hate is the EASIEST emotion because it is pure reaction and emotion.  It requires no thought that's why it's so prevalent.  Love is smart.	-1;-1	n/a	[]
anger	#hate	2017-03-02 20:17:58 +0100	837381485049049090		@melbournebhoy88	en	MB	Wow Haye and Bellew really hate each other, so much hate #hate 😴	-1;-1	n/a	[]
anger		2017-05-01 22:18:38 +0200	859140023106629633		@Kgaogelo_Maleka	en	Ramaite	I'll nvr in my life #hate any1. hurt me-if u hungry il feed u. I'm no perfect myslf. If Ioved u then I do 2day. Many cal me #stupid, it's ok	-1;-1	n/a	[]
anger	#rage	2017-01-26 01:24:24 +0100	824412639262625793		@RobertMCatalano	en	Robert Catalano �?��?	@dpwillis732 I just purchased my first home with my GF in Hazlet last year, and I'm so proud to be apart of this strong community. #RAGE	-1;-1	Hazlet, NJ; United States	[]
anger		2017-04-22 05:00:23 +0200	855617249507520513		@petermiller00_7	en	Peter Miller	Be soft. Do not let the world make you #hard. Do not let #pain make you #hate. Do not let the #bitterness steal your #sweetness.[NEWLINE]#Motivation	-1;-1	n/a	[]
